iter	RMSE
21894	0.05215423973
21895	0.05215326878
21896	0.05215182567
21897	0.05215023598
21898	0.05214899289
21899	0.05214771882
21900	0.05214606094
21901	0.05214417626
21902	0.05214146577
21903	0.05213947693
21904	0.05213766944
21905	0.05213644123
21906	0.05213521522
21907	0.0521334063
21908	0.05213173513
21909	0.05213088763
21910	0.05212888446
21911	0.05212804589
21912	0.05212737522
21913	0.05212532994
21914	0.05212418031
21915	0.0521225939
21916	0.05212033306
21917	0.05211928543
21918	0.0521174676
21919	0.05211532146
21920	0.05211343466
21921	0.05211153543
21922	0.052110412
21923	0.05210905783
21924	0.05210757717
21925	0.05210669933
21926	0.05210504467
21927	0.05210318381
21928	0.05210236796
21929	0.05210139379
21930	0.05210041996
21931	0.05209845274
21932	0.05209705637
21933	0.05209610062
21934	0.05209440649
21935	0.05209263403
21936	0.05209117132
21937	0.05208963665
21938	0.05208767216
21939	0.05208580487
21940	0.05208452728
21941	0.05208254468
21942	0.05208120013
21943	0.05207957293
21944	0.0520786725
21945	0.05207586182
21946	0.05207448607
21947	0.05207290111
21948	0.05207145676
21949	0.05207011504
21950	0.0520685189
21951	0.05206785206
21952	0.05206586808
21953	0.05206475413
21954	0.05206347593
21955	0.05206154245
21956	0.05205966052
21957	0.05205854274
21958	0.05205653269
21959	0.05205566753
21960	0.05205402496
21961	0.05205204068
21962	0.05205076357
21963	0.05204915731
21964	0.05204787436
21965	0.05204622069
21966	0.05204467366
21967	0.05204325379
21968	0.05204145253
21969	0.05204001648
21970	0.05203773298
21971	0.05203662432
21972	0.05203482698
21973	0.05203344608
21974	0.05203173258
21975	0.0520308399
21976	0.05202901019
21977	0.05202742277
21978	0.05202540181
21979	0.05202395805
21980	0.05202276091
21981	0.05202182142
21982	0.05202093789
21983	0.05201895723
21984	0.05201749755
21985	0.05201614853
21986	0.0520140375
21987	0.05201265952
21988	0.05201078537
21989	0.05200985762
21990	0.0520088258
21991	0.05200729342
21992	0.05200643103
21993	0.05200519287
21994	0.05200428781
21995	0.05200097537
21996	0.05199892133
21997	0.05199739245
21998	0.05199616299
21999	0.05199480696
22000	0.05199393841
22001	0.05199300341
22002	0.05199127284
22003	0.05198993613
22004	0.05198803364
22005	0.05198621151
22006	0.05198464451
22007	0.0519820929
22008	0.05198043036
22009	0.05197922525
22010	0.05197763686
22011	0.05197584055
22012	0.05197426328
22013	0.05197268587
22014	0.05197175977
22015	0.05197055061
22016	0.05196979935
22017	0.05196806303
22018	0.05196650348
22019	0.05196542658
22020	0.05196459794
22021	0.05196295405
22022	0.05196129798
22023	0.05196013606
22024	0.0519583805
22025	0.05195658765
22026	0.05195423724
22027	0.05195313714
22028	0.05195197727
22029	0.051950574
22030	0.05194856781
22031	0.05194744706
22032	0.05194581933
22033	0.05194384415
22034	0.05194282932
22035	0.05194180604
22036	0.05194034365
22037	0.05193854998
22038	0.05193682576
22039	0.05193488442
22040	0.05193359334
22041	0.05193180535
22042	0.05193030364
22043	0.05192838589
22044	0.05192657892
22045	0.05192490644
22046	0.05192288807
22047	0.05192151807
22048	0.05191939002
22049	0.05191794382
22050	0.05191669069
22051	0.05191592361
22052	0.05191414769
22053	0.05191265524
22054	0.05190988747
22055	0.05190809785
22056	0.05190524207
22057	0.05190340665
22058	0.0519016885
22059	0.05190053777
22060	0.0518992142
22061	0.05189707013
22062	0.0518953769
22063	0.05189424302
22064	0.05189268166
22065	0.05189165861
22066	0.05189045876
22067	0.05188818418
22068	0.05188628982
22069	0.05188476083
22070	0.0518834018
22071	0.05188186572
22072	0.05188052071
22073	0.05187903177
22074	0.05187763449
22075	0.0518756324
22076	0.05187417118
22077	0.05187266796
22078	0.05187122045
22079	0.05186912502
22080	0.05186695311
22081	0.05186510571
22082	0.05186362974
22083	0.05186145077
22084	0.05186006752
22085	0.05185600421
22086	0.05185498069
22087	0.05185339807
22088	0.0518522177
22089	0.05185072178
22090	0.05184926231
22091	0.05184773988
22092	0.05184678983
22093	0.05184552592
22094	0.05184346681
22095	0.05184212346
22096	0.05184119199
22097	0.05183942905
22098	0.05183803349
22099	0.05183703272
22100	0.05183609774
22101	0.05183495443
22102	0.05183350055
22103	0.05183134622
22104	0.0518304181
22105	0.05182938101
22106	0.05182839567
22107	0.05182697988
22108	0.05182461317
22109	0.0518226506
22110	0.05182101717
22111	0.0518198852
22112	0.05181878106
22113	0.05181767704
22114	0.05181649785
22115	0.05181406766
22116	0.05181252364
22117	0.05180935256
22118	0.05180750638
22119	0.05180559152
22120	0.0518047851
22121	0.05180338658
22122	0.05180145557
22123	0.05179983363
22124	0.05179823623
22125	0.05179671093
22126	0.05179530869
22127	0.05179402916
22128	0.05179341886
22129	0.05179215332
22130	0.05179065473
22131	0.05178881714
22132	0.05178765839
22133	0.05178597648
22134	0.05178412916
22135	0.05178222714
22136	0.05178057272
22137	0.05177888831
22138	0.05177719236
22139	0.05177518263
22140	0.05177357381
22141	0.05177204119
22142	0.05177078006
22143	0.05176932284
22144	0.0517675717
22145	0.05176620593
22146	0.05176444323
22147	0.05176208232
22148	0.05176063247
22149	0.05175972036
22150	0.05175836058
22151	0.05175639927
22152	0.0517547033
22153	0.0517535029
22154	0.05175187333
22155	0.05175013777
22156	0.05174843612
22157	0.05174735221
22158	0.05174577081
22159	0.0517444854
22160	0.05174285756
22161	0.05174134132
22162	0.05173940057
22163	0.05173698357
22164	0.05173527381
22165	0.05173364499
22166	0.05173196131
22167	0.05173031994
22168	0.05172882833
22169	0.05172734735
22170	0.05172553552
22171	0.05172446956
22172	0.05172281438
22173	0.05172111338
22174	0.05171929147
22175	0.05171586119
22176	0.05171480235
22177	0.05171354189
22178	0.05171087488
22179	0.05170890457
22180	0.05170784663
22181	0.05170598412
22182	0.05170429706
22183	0.05170298902
22184	0.051701933
22185	0.0516996346
22186	0.05169819807
22187	0.05169687436
22188	0.05169571666
22189	0.05169395911
22190	0.05169242731
22191	0.05169052029
22192	0.05168941449
22193	0.05168837588
22194	0.05168708454
22195	0.05168546306
22196	0.05168381844
22197	0.0516821505
22198	0.05168084276
22199	0.05167989031
22200	0.05167812592
22201	0.05167676499
22202	0.0516732363
22203	0.05167138302
22204	0.05167041543
22205	0.05166881478
22206	0.05166763236
22207	0.05166621245
22208	0.05166509444
22209	0.05166409538
22210	0.05166271165
22211	0.05166147208
22212	0.05165989287
22213	0.05165823878
22214	0.05165667115
22215	0.05165456471
22216	0.05165318302
22217	0.05165224091
22218	0.05165096521
22219	0.0516500476
22220	0.05164839154
22221	0.05164631615
22222	0.05164417668
22223	0.05164236055
22224	0.05164077535
22225	0.05163875363
22226	0.05163674541
22227	0.05163501644
22228	0.05163303281
22229	0.05163151902
22230	0.05162904691
22231	0.05162730854
22232	0.05162558122
22233	0.0516232023
22234	0.05162120877
22235	0.05161920318
22236	0.05161765968
22237	0.05161553386
22238	0.05161387785
22239	0.05161208055
22240	0.05161024556
22241	0.05160790438
22242	0.0516060245
22243	0.05160437226
22244	0.0516029382
22245	0.05160176789
22246	0.05160002357
22247	0.05159847561
22248	0.05159653629
22249	0.05159497252
22250	0.05159322695
22251	0.05159269033
22252	0.05159122538
22253	0.05158935135
22254	0.05158848776
22255	0.05158748326
22256	0.05158602097
22257	0.0515834369
22258	0.05158233317
22259	0.05158100126
22260	0.05157915663
22261	0.05157819803
22262	0.05157658513
22263	0.05157490134
22264	0.05157366607
22265	0.0515723562
22266	0.05157107547
22267	0.05156995539
22268	0.05156943988
22269	0.05156636131
22270	0.0515655456
22271	0.0515639406
22272	0.05156282128
22273	0.05156131516
22274	0.05156006591
22275	0.05155750166
22276	0.05155565263
22277	0.05155444506
22278	0.05155254969
22279	0.05155101065
22280	0.05155024171
22281	0.05154903127
22282	0.051546773
22283	0.05154530361
22284	0.0515433259
22285	0.05154179435
22286	0.05153973015
22287	0.05153840419
22288	0.05153718058
22289	0.05153531948
22290	0.05153349243
22291	0.05153156585
22292	0.0515296807
22293	0.05152855445
22294	0.05152733848
22295	0.05152580393
22296	0.05152259542
22297	0.05152102637
22298	0.05151984997
22299	0.05151872116
22300	0.05151768594
22301	0.05151535447
22302	0.05151250703
22303	0.05151102537
22304	0.05150968383
22305	0.05150826387
22306	0.05150702667
22307	0.05150561381
22308	0.05150426504
22309	0.05150238102
22310	0.05150179191
22311	0.05150011581
22312	0.05149889673
22313	0.05149797426
22314	0.0514962146
22315	0.05149388928
22316	0.05149172259
22317	0.05149023863
22318	0.05148917673
22319	0.05148679547
22320	0.05148477913
22321	0.05148324425
22322	0.05148061558
22323	0.05147542519
22324	0.05147433278
22325	0.05147329573
22326	0.0514719425
22327	0.05146969703
22328	0.05146893812
22329	0.05146724671
22330	0.05146547681
22331	0.05146351179
22332	0.05146214076
22333	0.05146013393
22334	0.05145782499
22335	0.05145582297
22336	0.05145443575
22337	0.05145237753
22338	0.0514508663
22339	0.05144948204
22340	0.05144770599
22341	0.05144586213
22342	0.05144265959
22343	0.05144075098
22344	0.05143856768
22345	0.05143689637
22346	0.05143602573
22347	0.05143436902
22348	0.051432948
22349	0.05143163043
22350	0.05143015745
22351	0.05142836481
22352	0.05142698252
22353	0.05142527643
22354	0.05142349107
22355	0.05142146341
22356	0.05141979108
22357	0.0514182112
22358	0.05141686282
22359	0.05141486617
22360	0.0514129714
22361	0.05140834947
22362	0.05140677835
22363	0.05140537283
22364	0.05140415367
22365	0.05140099
22366	0.05140004988
22367	0.05139824423
22368	0.05139712181
22369	0.0513950232
22370	0.05139311198
22371	0.05138934275
22372	0.05138785187
22373	0.05138623233
22374	0.05138473116
22375	0.05138241205
22376	0.05138090185
22377	0.05137904932
22378	0.05137834786
22379	0.05137690707
22380	0.05137601413
22381	0.05137463198
22382	0.05137288181
22383	0.05137180276
22384	0.05137047927
22385	0.05136901427
22386	0.05136739149
22387	0.05136541984
22388	0.05136422829
22389	0.05136267362
22390	0.0513611669
22391	0.05135941658
22392	0.05135839664
22393	0.05135716695
22394	0.05135554421
22395	0.05135407858
22396	0.051352347
22397	0.05135107705
22398	0.05134955716
22399	0.05134729546
22400	0.05134559843
22401	0.05134434984
22402	0.05134266595
22403	0.05134112735
22404	0.05134030696
22405	0.05133903172
22406	0.05133634623
22407	0.05133499469
22408	0.05133344754
22409	0.05133140181
22410	0.05133064506
22411	0.05132983404
22412	0.05132848715
22413	0.05132728818
22414	0.05132586694
22415	0.05132402403
22416	0.05132191726
22417	0.05132088331
22418	0.05131860589
22419	0.05131720824
22420	0.05131556321
22421	0.05131418631
22422	0.05131258966
22423	0.05131140663
22424	0.05130988274
22425	0.05130821957
22426	0.05130655964
22427	0.05130449279
22428	0.05130315534
22429	0.05129897426
22430	0.05129837414
22431	0.05129744627
22432	0.05129556857
22433	0.05129336624
22434	0.05129163664
22435	0.05128990444
22436	0.05128847175
22437	0.05128674843
22438	0.05128611354
22439	0.05128493472
22440	0.05128318045
22441	0.05128116485
22442	0.05127963445
22443	0.05127785244
22444	0.05127588496
22445	0.0512750082
22446	0.05127300174
22447	0.05127115231
22448	0.05126879277
22449	0.05126678696
22450	0.05126556862
22451	0.05126427611
22452	0.05126324344
22453	0.05126217926
22454	0.05126008176
22455	0.05125844994
22456	0.05125754047
22457	0.05125594556
22458	0.05125467281
22459	0.05125328784
22460	0.05125140667
22461	0.05124866703
22462	0.05124573409
22463	0.0512438802
22464	0.05124226235
22465	0.05124098864
22466	0.0512389679
22467	0.05123710217
22468	0.05123423635
22469	0.0512332525
22470	0.05122988895
22471	0.05122759366
22472	0.05122638606
22473	0.05122474002
22474	0.05122345999
22475	0.05122187684
22476	0.05122008245
22477	0.05121850889
22478	0.0512172461
22479	0.05121565122
22480	0.0512147438
22481	0.05121370471
22482	0.05121238384
22483	0.05121042284
22484	0.05120967608
22485	0.05120824515
22486	0.0512064022
22487	0.05120464057
22488	0.05120238976
22489	0.05119849644
22490	0.05119708407
22491	0.05119529843
22492	0.05119354657
22493	0.05119248817
22494	0.05119158692
22495	0.05119030896
22496	0.05118924359
22497	0.05118763855
22498	0.05118615271
22499	0.05118401552
22500	0.05118267961
22501	0.05118092239
22502	0.05117882869
22503	0.05117790604
22504	0.05117657804
22505	0.05117431973
22506	0.05117178748
22507	0.05116975069
22508	0.05116733325
22509	0.05116552066
22510	0.05116268439
22511	0.05116106173
22512	0.05115966119
22513	0.05115885897
22514	0.0511567839
22515	0.05115445525
22516	0.0511530732
22517	0.0511518218
22518	0.05114966213
22519	0.05114822843
22520	0.05114741177
22521	0.05114503246
22522	0.05114294048
22523	0.05113986306
22524	0.0511376413
22525	0.05113496358
22526	0.05113278416
22527	0.05113103541
22528	0.05112955327
22529	0.05112689369
22530	0.05112567791
22531	0.05112337725
22532	0.05112223905
22533	0.05112125418
22534	0.05111968601
22535	0.05111867597
22536	0.05111700962
22537	0.05111532731
22538	0.05111423599
22539	0.05111283028
22540	0.05111102315
22541	0.05110948795
22542	0.05110867369
22543	0.05110745641
22544	0.05110591958
22545	0.05110478868
22546	0.05110364145
22547	0.05110233952
22548	0.05110005225
22549	0.05109674808
22550	0.05109566813
22551	0.05109413411
22552	0.05109295152
22553	0.05109168614
22554	0.05109029956
22555	0.05108892342
22556	0.05108720215
22557	0.0510843591
22558	0.0510824076
22559	0.05108117156
22560	0.05107947711
22561	0.05107837551
22562	0.051076992
22563	0.05107445687
22564	0.051072806
22565	0.05107172824
22566	0.05106970379
22567	0.05106815268
22568	0.05106694613
22569	0.05106565583
22570	0.05106439754
22571	0.05106345738
22572	0.05106256641
22573	0.05106136395
22574	0.051058699
22575	0.05105707218
22576	0.0510553316
22577	0.05105423659
22578	0.05105316584
22579	0.0510518103
22580	0.05105072887
22581	0.05104876823
22582	0.05104626639
22583	0.0510446886
22584	0.05104352249
22585	0.0510416065
22586	0.05104038552
22587	0.05103940972
22588	0.05103678567
22589	0.05103561956
22590	0.05103313056
22591	0.05103203394
22592	0.05103000373
22593	0.05102871918
22594	0.05102699204
22595	0.05102605951
22596	0.05102493151
22597	0.05102408639
22598	0.05102278047
22599	0.0510215753
22600	0.05102061113
22601	0.05101929097
22602	0.05101799051
22603	0.05101611577
22604	0.05101459232
22605	0.05101362959
22606	0.05101232695
22607	0.05101108077
22608	0.0510097244
22609	0.05100904715
22610	0.05100820872
22611	0.05100670245
22612	0.05100508731
22613	0.05100352977
22614	0.05100196669
22615	0.05099957397
22616	0.05099780913
22617	0.05099681843
22618	0.0509951976
22619	0.05099423673
22620	0.0509924136
22621	0.05099103791
22622	0.05099017138
22623	0.05098870876
22624	0.05098722125
22625	0.05098556337
22626	0.05098308764
22627	0.05098114112
22628	0.05097965538
22629	0.05097920835
22630	0.05097728836
22631	0.05097606045
22632	0.05097482463
22633	0.05097342402
22634	0.05097109197
22635	0.05096991871
22636	0.05096864273
22637	0.05096770181
22638	0.05096575844
22639	0.05096356162
22640	0.05096231287
22641	0.05096012362
22642	0.0509587983
22643	0.05095774019
22644	0.05095625259
22645	0.05095409372
22646	0.05095315452
22647	0.05095207756
22648	0.0509507673
22649	0.05094950818
22650	0.05094839457
22651	0.05094735534
22652	0.05094568558
22653	0.05094415031
22654	0.05094227416
22655	0.05094146459
22656	0.05094017626
22657	0.05093926769
22658	0.05093790198
22659	0.05093647504
22660	0.05093490776
22661	0.05093421422
22662	0.05093233224
22663	0.05093055475
22664	0.05092867778
22665	0.05092738423
22666	0.05092587421
22667	0.05092260746
22668	0.05092061845
22669	0.05091897396
22670	0.05091722172
22671	0.05091542718
22672	0.05091343766
22673	0.05091220107
22674	0.05091068944
22675	0.05090944093
22676	0.05090815941
22677	0.05090549058
22678	0.05090395859
22679	0.0509028557
22680	0.05090139425
22681	0.05089989051
22682	0.05089842835
22683	0.05089707308
22684	0.05089587139
22685	0.05089488341
22686	0.05089186205
22687	0.05089004322
22688	0.05088858273
22689	0.05088664048
22690	0.05088563288
22691	0.05088377476
22692	0.05088291344
22693	0.05088115863
22694	0.05087952607
22695	0.05087806952
22696	0.05087675711
22697	0.05087523768
22698	0.05087367703
22699	0.05087223213
22700	0.05087064346
22701	0.05086944024
22702	0.05086791723
22703	0.05086667305
22704	0.05086560853
22705	0.05086420715
22706	0.05086297257
22707	0.05086098241
22708	0.05085904072
22709	0.05085781098
22710	0.05085657948
22711	0.05085518502
22712	0.05085234467
22713	0.05085124152
22714	0.05084965037
22715	0.05084885253
22716	0.05084715448
22717	0.05084543334
22718	0.05084430092
22719	0.05084324522
22720	0.05084220595
22721	0.05084076949
22722	0.05083982386
22723	0.05083803706
22724	0.05083685759
22725	0.05083557846
22726	0.05083346787
22727	0.05083250283
22728	0.0508314902
22729	0.05082996821
22730	0.05082915089
22731	0.05082680675
22732	0.05082547913
22733	0.05082295599
22734	0.05082180025
22735	0.050820118
22736	0.05081833883
22737	0.05081690947
22738	0.0508148858
22739	0.05081320436
22740	0.05081137808
22741	0.05080936238
22742	0.05080726225
22743	0.0508052737
22744	0.05080359978
22745	0.05080222155
22746	0.05080116301
22747	0.05079942735
22748	0.05079767712
22749	0.05079609277
22750	0.05079506199
22751	0.05079389024
22752	0.0507922948
22753	0.05079078829
22754	0.05078883443
22755	0.05078696334
22756	0.05077971269
22757	0.05077800566
22758	0.05077699222
22759	0.05077582386
22760	0.05077433518
22761	0.0507728613
22762	0.05077151892
22763	0.05076972842
22764	0.05076782374
22765	0.05076620178
22766	0.05076519521
22767	0.05076321208
22768	0.05076222497
22769	0.05076147638
22770	0.05075985367
22771	0.05075840615
22772	0.05075665765
22773	0.05075559618
22774	0.05075371762
22775	0.05075244981
22776	0.05075069547
22777	0.05074720823
22778	0.05074639702
22779	0.05074540905
22780	0.0507436845
22781	0.05074155375
22782	0.05074047011
22783	0.05073902625
22784	0.05073762308
22785	0.05073588153
22786	0.05073452318
22787	0.05073300314
22788	0.05073178127
22789	0.05073039396
22790	0.05072835886
22791	0.05072693417
22792	0.05072483081
22793	0.05072279974
22794	0.05072186607
22795	0.05072018193
22796	0.05071877157
22797	0.05071715116
22798	0.05071416853
22799	0.05071329892
22800	0.05071090284
22801	0.05071014143
22802	0.05070800255
22803	0.05070573506
22804	0.05070514855
22805	0.05070348778
22806	0.05070247686
22807	0.05070070323
22808	0.05069905609
22809	0.05069587319
22810	0.05069447999
22811	0.05069288485
22812	0.05069016545
22813	0.05068823681
22814	0.05068656751
22815	0.05068607065
22816	0.05068441087
22817	0.05068266708
22818	0.05068119614
22819	0.05067977949
22820	0.05067831697
22821	0.0506771702
22822	0.05067524221
22823	0.05067330006
22824	0.05067224462
22825	0.05067100959
22826	0.05066866937
22827	0.05066696782
22828	0.05066535667
22829	0.05066354577
22830	0.05066122717
22831	0.05065972094
22832	0.05065843914
22833	0.05065728438
22834	0.05065548558
22835	0.05065367385
22836	0.05065211631
22837	0.05065057986
22838	0.05064839479
22839	0.05064636139
22840	0.05064476717
22841	0.05064339657
22842	0.05064206785
22843	0.05064068699
22844	0.05063852977
22845	0.05063718607
22846	0.05063595042
22847	0.05063518545
22848	0.05063329596
22849	0.05063189781
22850	0.05063071103
22851	0.0506283453
22852	0.05062662557
22853	0.05062447738
22854	0.05062296777
22855	0.05062158198
22856	0.05061979991
22857	0.0506175346
22858	0.0506159611
22859	0.0506134266
22860	0.05061254657
22861	0.05061118239
22862	0.0506095891
22863	0.05060899715
22864	0.05060813
22865	0.05060664278
22866	0.05060552475
22867	0.05060406869
22868	0.05060319862
22869	0.05060199386
22870	0.05060085231
22871	0.05059921313
22872	0.05059757445
22873	0.05059629341
22874	0.0505953008
22875	0.05059327133
22876	0.05059152305
22877	0.05058993615
22878	0.05058802487
22879	0.05058651463
22880	0.05058530779
22881	0.05058437144
22882	0.05058277677
22883	0.05058082302
22884	0.0505798465
22885	0.05057826683
22886	0.05057685851
22887	0.05057476916
22888	0.05057275219
22889	0.05057047517
22890	0.050569142
22891	0.05056776889
22892	0.05056676516
22893	0.05056588356
22894	0.05056442587
22895	0.05056313908
22896	0.05056175413
22897	0.05056100675
22898	0.05055888007
22899	0.05055740812
22900	0.050555155
22901	0.05055374982
22902	0.05055207915
22903	0.05055106749
22904	0.05054907909
22905	0.05054776298
22906	0.05054637674
22907	0.05054492234
22908	0.050543385
22909	0.05054130107
22910	0.05054063786
22911	0.05053916639
22912	0.05053758836
22913	0.05053570013
22914	0.05053467413
22915	0.05053386432
22916	0.05053267309
22917	0.05053057049
22918	0.05052881239
22919	0.05052772401
22920	0.0505256439
22921	0.05052414188
22922	0.05052240406
22923	0.0505210625
22924	0.05051892385
22925	0.05051740677
22926	0.05051619649
22927	0.05051447982
22928	0.05051343247
22929	0.05051181628
22930	0.0505091761
22931	0.05050847192
22932	0.05050729458
22933	0.05050553742
22934	0.05050363618
22935	0.05050107423
22936	0.05049993629
22937	0.05049834733
22938	0.05049670102
22939	0.05049532125
22940	0.05049289262
22941	0.05049143392
22942	0.05049062641
22943	0.05049024311
22944	0.05048902601
22945	0.05048668613
22946	0.05048528752
22947	0.05048409316
22948	0.0504828456
22949	0.05048148824
22950	0.05047989542
22951	0.05047842483
22952	0.05047739855
22953	0.05047461278
22954	0.0504714542
22955	0.05047072362
22956	0.05046979933
22957	0.05046853037
22958	0.0504671814
22959	0.05046590078
22960	0.05046515434
22961	0.05046321633
22962	0.05046113692
22963	0.05045940192
22964	0.05045809598
22965	0.05045675654
22966	0.05045551863
22967	0.05045408085
22968	0.05045251465
22969	0.05045064543
22970	0.05044858375
22971	0.05044744522
22972	0.05044549087
22973	0.0504432139
22974	0.05044068757
22975	0.05043934967
22976	0.05043796387
22977	0.05043698688
22978	0.05043645148
22979	0.05043476539
22980	0.05043371727
22981	0.05043215038
22982	0.05043083067
22983	0.05042976549
22984	0.05042847833
22985	0.05042657172
22986	0.05042502131
22987	0.05042431527
22988	0.05042326687
22989	0.05042185716
22990	0.05042004608
22991	0.05041855193
22992	0.05041706715
22993	0.05041562796
22994	0.05041419634
22995	0.05041303238
22996	0.05041219966
22997	0.05041061405
22998	0.05040918051
22999	0.05040726622
23000	0.05040558891
23001	0.0504037629
23002	0.05040152709
23003	0.05039995524
23004	0.05039816086
23005	0.05039702947
23006	0.05039433008
23007	0.05039284771
23008	0.05039201595
23009	0.0503913736
23010	0.0503902525
23011	0.05038836465
23012	0.05038700057
23013	0.05038597585
23014	0.05038363646
23015	0.05038224238
23016	0.05038037054
23017	0.05037949102
23018	0.05037814714
23019	0.05037666379
23020	0.05037519509
23021	0.0503734193
23022	0.05037223015
23023	0.0503707361
23024	0.05036963005
23025	0.05036754869
23026	0.05036526969
23027	0.05036338244
23028	0.05036167045
23029	0.05035980754
23030	0.05035816343
23031	0.05035669126
23032	0.05035592008
23033	0.05035377023
23034	0.05035115427
23035	0.05035025697
23036	0.05034852259
23037	0.05034724377
23038	0.05034544928
23039	0.05034409537
23040	0.05034179701
23041	0.05034090452
23042	0.05033960776
23043	0.05033805825
23044	0.05033688037
23045	0.05033553629
23046	0.05033474101
23047	0.05033318745
23048	0.05033232037
23049	0.05033093029
23050	0.05032914909
23051	0.05032774376
23052	0.05032583357
23053	0.05032447591
23054	0.05032296447
23055	0.05032114203
23056	0.05031985264
23057	0.05031858088
23058	0.05031752829
23059	0.0503163631
23060	0.05031345993
23061	0.05031185914
23062	0.05031062838
23063	0.05030974958
23064	0.05030889558
23065	0.05030796778
23066	0.05030631797
23067	0.05030432208
23068	0.05030271942
23069	0.0503013201
23070	0.05030027405
23071	0.05029646595
23072	0.0502949013
23073	0.0502932721
23074	0.05029179908
23075	0.05029052112
23076	0.05028925981
23077	0.05028761317
23078	0.05028607965
23079	0.05028507624
23080	0.05028357446
23081	0.05028206478
23082	0.05028033076
23083	0.05027943968
23084	0.05027895939
23085	0.0502770585
23086	0.05027588014
23087	0.05027124761
23088	0.05026999096
23089	0.05026897864
23090	0.05026772265
23091	0.05026680883
23092	0.05026502134
23093	0.0502633848
23094	0.05026171611
23095	0.05025882792
23096	0.0502580973
23097	0.05025706226
23098	0.05025533674
23099	0.05025399185
23100	0.05025261174
23101	0.05025038712
23102	0.05024869256
23103	0.05024779708
23104	0.05024642822
23105	0.05024473646
23106	0.05024276915
23107	0.05024169942
23108	0.05023940551
23109	0.05023813261
23110	0.05023550201
23111	0.05023292498
23112	0.05023116194
23113	0.05022962739
23114	0.05022786874
23115	0.05022663751
23116	0.05022497615
23117	0.05022266358
23118	0.05022101865
23119	0.05021848933
23120	0.05021660581
23121	0.05021530457
23122	0.05021348112
23123	0.05021200969
23124	0.05021002022
23125	0.05020934044
23126	0.05020831362
23127	0.05020727026
23128	0.05020533209
23129	0.05020430532
23130	0.05020256082
23131	0.05020072209
23132	0.05019942917
23133	0.05019758033
23134	0.05019631172
23135	0.05019517729
23136	0.05019349889
23137	0.0501920032
23138	0.05019008949
23139	0.05018903204
23140	0.05018597044
23141	0.05018283404
23142	0.05018128955
23143	0.05017790469
23144	0.05017671873
23145	0.05017526515
23146	0.05017344854
23147	0.05017217846
23148	0.05017021137
23149	0.050168371
23150	0.0501668111
23151	0.05016475974
23152	0.05016388944
23153	0.05016254638
23154	0.05016073324
23155	0.05015910697
23156	0.05015721917
23157	0.05015561696
23158	0.05015427095
23159	0.05015329327
23160	0.05015189092
23161	0.05014918931
23162	0.05014859189
23163	0.05014705472
23164	0.05014571202
23165	0.05014382323
23166	0.05014241623
23167	0.05014120037
23168	0.050139708
23169	0.05013800188
23170	0.05013636511
23171	0.05013412429
23172	0.0501322961
23173	0.05012991463
23174	0.05012769629
23175	0.05012619962
23176	0.05012467032
23177	0.05012374869
23178	0.05012254433
23179	0.05012090454
23180	0.05011972306
23181	0.05011873002
23182	0.05011727236
23183	0.050115117
23184	0.05011385998
23185	0.05011266885
23186	0.05011117915
23187	0.05011015889
23188	0.05010656544
23189	0.05010465234
23190	0.05010290047
23191	0.05009970867
23192	0.05009856782
23193	0.05009714277
23194	0.05009537851
23195	0.05009454382
23196	0.05009297302
23197	0.05009147683
23198	0.05008900673
23199	0.05008834092
23200	0.05008605017
23201	0.05008462327
23202	0.05008279565
23203	0.05008013457
23204	0.05007856104
23205	0.05007709409
23206	0.05007598802
23207	0.05007386459
23208	0.05007266538
23209	0.05007041857
23210	0.05006933062
23211	0.05006722219
23212	0.0500652955
23213	0.05006346896
23214	0.05006000801
23215	0.05005833819
23216	0.05005652519
23217	0.05005537333
23218	0.05005369371
23219	0.05005216707
23220	0.05005115264
23221	0.05005017953
23222	0.05004933174
23223	0.05004790143
23224	0.05004680956
23225	0.05004514712
23226	0.05004331898
23227	0.05004249573
23228	0.05004061026
23229	0.05003903819
23230	0.05003744117
23231	0.05003552943
23232	0.05003446818
23233	0.05003344087
23234	0.05003217178
23235	0.05003067756
23236	0.05002912001
23237	0.05002703331
23238	0.05002526757
23239	0.05002366534
23240	0.05002204081
23241	0.0500207842
23242	0.05001964503
23243	0.05001857082
23244	0.05001780809
23245	0.05001666352
23246	0.05001553106
23247	0.05001364864
23248	0.0500122064
23249	0.05000998316
23250	0.05000832468
23251	0.05000499343
23252	0.05000411219
23253	0.05000241203
23254	0.05000164923
23255	0.0500005866
23256	0.04999825442
23257	0.04999617333
23258	0.04999476695
23259	0.04999279373
23260	0.0499913623
23261	0.04999041728
23262	0.04998861703
23263	0.04998717358
23264	0.04998642245
23265	0.0499845401
23266	0.04998276876
23267	0.04998095668
23268	0.04997933828
23269	0.04997819244
23270	0.04997616668
23271	0.04997487227
23272	0.04997401131
23273	0.04997326604
23274	0.04997201335
23275	0.04997109587
23276	0.04996905978
23277	0.04996710568
23278	0.04996524407
23279	0.04996418461
23280	0.049962784
23281	0.04996138319
23282	0.04995965652
23283	0.04995822124
23284	0.04995627624
23285	0.04995503815
23286	0.04995290122
23287	0.04995083238
23288	0.0499482062
23289	0.049947321
23290	0.04994578668
23291	0.04994455022
23292	0.04994349458
23293	0.04994217167
23294	0.0499406981
